matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=16","spread",0.08,1871.26,6683.09,0.0,-135.58,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+spread","spread",0.03,4637.84,14493.24,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+Register+close","close",0.03,4636.59,14489.35,0.0,-0.03,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+Register+spread","spread",0.03,4605.11,14390.98,0.0,-0.71,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+master","master",0.03,4583.21,14322.54,0.0,-1.19,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+spread","spread",0.03,4497.34,14054.20,0.0,-3.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+close","close",0.04,3661.29,11441.53,0.0,-26.67,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=32","spread",0.05,2910.33,9094.77,0.0,-59.36,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=32","spread",0.05,2675.68,8361.49,0.0,-73.33,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=16","spread",0.06,2392.78,7477.43,0.0,-93.83,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=16","spread",0.07,1964.12,6137.86,0.0,-136.13,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,32,"Static+SIMD+close","close",4.95,28.25,88.28,0.0,-16318.17,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+close","close",9.00,15.54,43.16,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+Register+close","close",9.04,15.47,42.98,0.0,-0.44,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+master","master",9.13,15.32,42.54,0.0,-1.46,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+spread","spread",9.16,15.27,42.41,0.0,-1.77,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+spread","spread",9.26,15.11,41.97,0.0,-2.83,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+Register+spread","spread",9.26,15.10,41.94,0.0,-2.92,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Dynamic+SIMD+spread, chunk=16","spread",9.39,14.89,41.36,0.0,-4.37,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=16","spread",9.40,14.88,41.34,0.0,-4.41,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+close","close",9.43,14.83,41.18,0.0,-4.81,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Guided+SIMD+spread, chunk=32","spread",9.49,14.74,40.95,0.0,-5.41,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,36,"Dynamic+SIMD+spread, chunk=32","spread",9.54,14.66,40.71,0.0,-6.02,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+spread","spread",9.12,15.34,38.34,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+Register+close","close",9.20,15.21,38.02,0.0,-0.84,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+close","close",9.30,15.04,37.61,0.0,-1.95,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+Register+spread","spread",9.34,14.98,37.46,0.0,-2.36,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+spread","spread",9.41,14.87,37.18,0.0,-3.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=32","spread",9.41,14.86,37.16,0.0,-3.17,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+master","master",9.42,14.85,37.13,0.0,-3.27,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=16","spread",9.47,14.78,36.94,0.0,-3.79,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Guided+SIMD+spread, chunk=32","spread",9.57,14.61,36.53,0.0,-4.95,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Dynamic+SIMD+spread, chunk=16","spread",9.71,14.41,36.03,0.0,-6.40,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,40,"Static+SIMD+Affinity+close","close",9.72,14.40,36.00,0.0,-6.52,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+spread","spread",0.03,5086.29,11559.74,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+Affinity+close","close",0.03,5076.47,11537.42,0.0,-0.19,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+Register+spread","spread",0.03,5051.10,11479.78,0.0,-0.70,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+Register+close","close",0.03,5020.51,11410.25,0.0,-1.31,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=32","spread",0.06,2329.50,5294.32,0.0,-118.34,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Guided+SIMD+spread, chunk=16","spread",0.07,2013.57,4576.29,0.0,-152.60,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=32","spread",8.98,15.58,35.41,0.0,-32541.98,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+close","close",9.09,15.39,34.98,0.0,-32948.60,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+master","master",9.15,15.30,34.77,0.0,-33141.98,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Static+SIMD+spread","spread",9.18,15.24,34.63,0.0,-33284.25,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,44,"Dynamic+SIMD+spread, chunk=16","spread",9.62,14.55,33.08,0.0,-34849.62,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+spread","spread",9.07,15.42,32.13,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+spread","spread",9.22,15.18,31.63,0.0,-1.58,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=16","spread",9.25,15.12,31.51,0.0,-1.97,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+close","close",9.32,15.02,31.29,0.0,-2.67,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=32","spread",9.39,14.90,31.04,0.0,-3.51,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Dynamic+SIMD+spread, chunk=16","spread",9.48,14.76,30.75,0.0,-4.48,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+master","master",9.52,14.70,30.63,0.0,-4.89,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+Register+close","close",9.53,14.69,30.60,0.0,-5.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+Register+spread","spread",9.54,14.68,30.57,0.0,-5.09,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Static+SIMD+Affinity+close","close",9.77,14.32,29.84,0.0,-7.67,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,48,"Guided+SIMD+spread, chunk=32","spread",9.77,14.32,29.83,0.0,-7.71,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+close","close",9.11,15.36,28.45,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=32","spread",9.28,15.09,27.94,0.0,-1.84,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Dynamic+SIMD+spread, chunk=16","spread",9.31,15.04,27.85,0.0,-2.14,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+close","close",9.31,15.04,27.84,0.0,-2.18,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+Register+spread","spread",9.33,15.01,27.79,0.0,-2.36,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+Register+close","close",9.45,14.82,27.44,0.0,-3.70,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+Affinity+spread","spread",9.46,14.79,27.40,0.0,-3.85,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=16","spread",9.59,14.60,27.04,0.0,-5.23,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Guided+SIMD+spread, chunk=32","spread",9.75,14.36,26.59,0.0,-7.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+spread","spread",9.80,14.29,26.46,0.0,-7.53,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,54,"Static+SIMD+master","master",10.01,13.99,25.90,0.0,-9.84,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+close","close",9.41,14.87,24.78,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=32","spread",9.44,14.82,24.70,0.0,-0.30,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+close","close",9.79,14.30,23.83,0.0,-3.99,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+master","master",9.97,14.04,23.39,0.0,-5.91,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+spread","spread",9.97,14.03,23.39,0.0,-5.93,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=32","spread",10.05,13.92,23.20,0.0,-6.78,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+Register+close","close",10.15,13.78,22.97,0.0,-7.85,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+Register+spread","spread",10.16,13.78,22.96,0.0,-7.92,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Dynamic+SIMD+spread, chunk=16","spread",10.23,13.67,22.79,0.0,-8.73,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Guided+SIMD+spread, chunk=16","spread",10.26,13.63,22.72,0.0,-9.06,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,60,"Static+SIMD+Affinity+spread","spread",10.39,13.47,22.45,0.0,-10.37,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+Register+spread","spread",17.69,8.04,12.18,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+spread","spread",17.94,7.92,12.01,0.0,-1.40,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=32","spread",17.98,7.91,11.98,0.0,-1.64,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+master","master",18.08,7.87,11.92,0.0,-2.17,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+Affinity+close","close",18.11,7.85,11.90,0.0,-2.35,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=32","spread",18.17,7.82,11.85,0.0,-2.71,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+spread","spread",18.23,7.80,11.82,0.0,-3.05,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+Register+close","close",18.28,7.78,11.79,0.0,-3.28,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Static+SIMD+close","close",18.28,7.78,11.79,0.0,-3.30,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Dynamic+SIMD+spread, chunk=16","spread",18.38,7.74,11.72,0.0,-3.86,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,66,"Guided+SIMD+spread, chunk=16","spread",18.45,7.71,11.68,0.0,-4.27,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+master","master",15.89,8.99,12.49,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+close","close",18.12,7.89,10.95,0.0,-14.02,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+Register+close","close",18.13,7.88,10.94,0.0,-14.11,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+close","close",18.28,7.82,10.86,0.0,-15.02,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=16","spread",18.34,7.79,10.82,0.0,-15.41,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=32","spread",18.37,7.78,10.80,0.0,-15.60,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Dynamic+SIMD+spread, chunk=32","spread",18.38,7.77,10.80,0.0,-15.67,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+Affinity+spread","spread",18.52,7.72,10.72,0.0,-16.55,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Guided+SIMD+spread, chunk=16","spread",18.55,7.70,10.70,0.0,-16.71,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+spread","spread",18.67,7.65,10.63,0.0,-17.47,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,72,"Static+SIMD+Register+spread","spread",18.81,7.60,10.55,0.0,-18.34,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+spread","spread",0.03,4175.90,5353.71,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+Register+spread","spread",0.03,4170.36,5346.62,0.0,-0.13,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+Affinity+close","close",0.05,2678.42,3433.87,0.0,-55.91,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+Register+close","close",5.73,25.39,32.55,0.0,-16349.18,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=32","spread",9.89,14.71,18.86,0.0,-28280.03,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Guided+SIMD+spread, chunk=16","spread",10.37,14.03,17.98,0.0,-29670.04,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=32","spread",10.58,13.75,17.63,0.0,-30259.32,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+close","close",18.21,7.99,10.24,0.0,-52174.67,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+spread","spread",18.42,7.90,10.13,0.0,-52772.52,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Dynamic+SIMD+spread, chunk=16","spread",18.44,7.89,10.12,0.0,-52812.31,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,78,"Static+SIMD+master","master",18.65,7.80,10.00,0.0,-53436.47,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+close","close",9.15,15.78,18.79,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+spread","spread",9.20,15.69,18.67,0.0,-0.63,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=32","spread",9.29,15.53,18.49,0.0,-1.62,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+Register+close","close",9.38,15.39,18.32,0.0,-2.55,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+Register+spread","spread",9.38,15.39,18.32,0.0,-2.56,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+Affinity+close","close",9.51,15.18,18.07,0.0,-3.99,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+spread","spread",9.66,14.95,17.80,0.0,-5.58,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Guided+SIMD+spread, chunk=16","spread",9.68,14.91,17.75,0.0,-5.85,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=32","spread",9.70,14.88,17.71,0.0,-6.10,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Dynamic+SIMD+spread, chunk=16","spread",9.71,14.86,17.69,0.0,-6.21,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,84,"Static+SIMD+master","master",9.72,14.85,17.68,0.0,-6.28,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+master","master",9.05,16.48,18.31,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+close","close",9.22,16.19,17.99,0.0,-1.79,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=16","spread",9.34,15.98,17.76,0.0,-3.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=16","spread",9.34,15.97,17.75,0.0,-3.20,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+Register+spread","spread",9.34,15.97,17.75,0.0,-3.21,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=32","spread",9.40,15.87,17.64,0.0,-3.85,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=32","spread",9.41,15.87,17.63,0.0,-3.89,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+spread","spread",9.51,15.69,17.44,0.0,-5.03,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+spread","spread",9.51,15.69,17.43,0.0,-5.06,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+close","close",9.54,15.65,17.39,0.0,-5.32,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,90,"Static+SIMD+Register+close","close",9.58,15.57,17.30,0.0,-5.86,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+close","close",9.10,16.19,16.86,0.0,+0.00,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=16","spread",9.13,16.14,16.82,0.0,-0.28,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+close","close",9.16,16.09,16.76,0.0,-0.64,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=32","spread",9.21,15.99,16.66,0.0,-1.22,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+spread","spread",9.24,15.95,16.62,0.0,-1.50,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Guided+SIMD+spread, chunk=16","spread",9.37,15.73,16.39,0.0,-2.91,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+spread","spread",9.39,15.70,16.35,0.0,-3.12,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Dynamic+SIMD+spread, chunk=32","spread",9.52,15.48,16.13,0.0,-4.58,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+Register+spread","spread",9.52,15.47,16.12,0.0,-4.63,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+master","master",9.57,15.40,16.04,0.0,-5.16,0,""
"11k_0p38.mtx",11k_0p38.mtx,NA,NA,NA,96,"Static+SIMD+Register+close","close",9.58,15.38,16.02,0.0,-5.27,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+spread","spread",0.12,2571.09,10712.89,0.0,+0.00,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+master","master",0.12,2545.39,10605.80,0.0,-1.01,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+close","close",0.12,2456.46,10235.25,0.0,-4.67,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=32","spread",0.12,2447.51,10197.94,0.0,-5.05,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+Register+spread","spread",0.13,2294.05,9558.54,0.0,-12.08,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Dynamic+SIMD+spread, chunk=16","spread",0.14,2157.37,8989.03,0.0,-19.18,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=16","spread",0.14,2112.88,8803.68,0.0,-21.69,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+Register+close","close",0.15,2077.49,8656.22,0.0,-23.76,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Guided+SIMD+spread, chunk=32","spread",0.15,2003.09,8346.20,0.0,-28.36,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+spread","spread",0.16,1957.05,8154.39,0.0,-31.38,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,24,"Static+SIMD+Affinity+close","close",0.16,1842.77,7678.19,0.0,-39.52,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+spread","spread",0.11,2812.66,10045.21,0.0,+0.00,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+Affinity+close","close",0.12,2781.89,9935.32,0.0,-1.11,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+Register+spread","spread",0.12,2733.41,9762.17,0.0,-2.90,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+master","master",0.12,2712.63,9687.97,0.0,-3.69,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=32","spread",0.12,2692.72,9616.84,0.0,-4.45,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+spread","spread",0.12,2636.60,9416.44,0.0,-6.68,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=16","spread",0.12,2592.09,9257.45,0.0,-8.51,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+Register+close","close",0.13,2508.55,8959.11,0.0,-12.12,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Guided+SIMD+spread, chunk=32","spread",0.13,2447.57,8741.31,0.0,-14.92,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Static+SIMD+close","close",0.13,2446.76,8738.42,0.0,-14.95,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,28,"Dynamic+SIMD+spread, chunk=16","spread",0.15,2163.09,7725.31,0.0,-30.03,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+master","master",9.28,33.83,105.71,0.0,+0.00,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+spread","spread",9.59,32.73,102.28,0.0,-3.35,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+close","close",9.68,32.43,101.34,0.0,-4.32,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=16","spread",9.68,32.42,101.31,0.0,-4.35,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+Register+spread","spread",9.71,32.34,101.06,0.0,-4.60,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+close","close",9.75,32.19,100.61,0.0,-5.07,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+Affinity+spread","spread",9.78,32.11,100.34,0.0,-5.35,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Static+SIMD+Register+close","close",9.80,32.03,100.08,0.0,-5.62,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=32","spread",9.88,31.77,99.29,0.0,-6.47,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Guided+SIMD+spread, chunk=32","spread",9.92,31.63,98.85,0.0,-6.94,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,32,"Dynamic+SIMD+spread, chunk=16","spread",10.03,31.29,97.77,0.0,-8.12,0,""
"15k_0p41.mtx",15k_0p41.mtx,NA,NA,NA,36,"Static+SIMD+Affinity+spread","spread",9.39,32.86,91.29,0.0,+0.00,0,""
